STATION_ID,CITY,COUNTRY,COUNTRY_ISO,CODEN,LATITUDE,LONGITUDE,ELEVATION,Year,Season,AVG_PRCP,AVG_TAVG,AVG_TMAX,AVG_TMIN
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2004,Summer,0.12,33.18,38.68,23.18
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2004,Winter,0.82,12.82,20.97,9.62
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2005,Fall,0.13,18.81,24.99,12.69
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2005,Spring,0.03,25.7,31.72,16.69
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2005,Summer,0.07,33.68,38.81,24.31
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2005,Winter,0.05,10.68,18.43,7.15
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2006,Fall,0.24,19.41,26.6,13.28
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2006,Spring,0.02,26.35,32.29,16.99
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2006,Summer,0.18,32.95,38.68,23.75
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2006,Winter,0.23,11.91,19.82,7.97
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2007,Fall,0.01,18.34,25.38,12.53
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2007,Spring,0.44,24.22,30.39,16.35
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2007,Summer,0.22,33.31,37.71,23.58
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2007,Winter,0.14,13.61,21.63,10.46
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2008,Fall,0.21,18.07,24.1,12.95
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2008,Spring,0.04,25.18,30.86,16.96
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2008,Summer,0.03,34.11,38.78,24.32
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2008,Winter,0.09,12.9,20.83,8.96
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2009,Fall,0.1,18.09,25.43,12.34
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2009,Spring,0.25,24.01,30.05,16.01
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2009,Summer,0.17,33.1,38.27,23.32
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2009,Winter,1.21,13.23,20.17,10.55
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2010,Fall,0.04,18.67,25.76,12.27
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2010,Spring,0.13,25.62,32.05,17.0
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2010,Summer,0.05,33.04,38.78,24.02
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2010,Winter,0.09,14.25,22.16,10.38
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2011,Fall,0.07,18.43,25.48,12.6
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2011,Spring,0.09,24.38,29.84,16.32
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2011,Summer,0.02,33.58,39.78,24.45
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2011,Winter,0.1,12.23,20.9,8.96
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2012,Fall,0.05,20.26,27.41,13.52
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2012,Spring,0.09,25.49,31.29,16.98
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2012,Summer,0.04,34.09,40.31,24.67
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2012,Winter,0.02,11.12,20.03,8.02
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2013,Fall,0.1,19.41,27.08,13.75
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2013,Spring,0.03,25.25,32.29,16.35
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2013,Summer,0.09,32.36,38.18,22.61
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2013,Winter,0.27,12.51,20.55,9.4
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2014,Fall,0.15,20.1,27.58,13.3
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2014,Spring,0.01,25.12,31.68,16.37
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2014,Summer,0.0,34.09,41.64,24.11
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2014,Winter,0.08,13.19,21.56,8.98
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2015,Fall,0.01,18.8,26.37,11.35
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2015,Spring,0.13,25.56,32.57,17.26
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2015,Summer,0.12,33.22,39.33,23.41
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2015,Winter,0.02,11.82,19.49,6.47
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2016,Fall,0.17,20.0,28.43,13.6
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2016,Spring,0.18,26.26,33.54,17.96
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2016,Summer,0.0,32.9,39.68,24.67
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2016,Winter,0.06,13.46,22.65,7.81
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2017,Fall,0.5,17.71,25.02,11.66
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2017,Spring,0.45,25.67,25.19,17.98
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2017,Summer,0.08,33.12,25.23,24.41
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2017,Winter,0.05,13.32,25.1,7.61
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2018,Fall,0.07,18.55,25.91,12.34
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2018,Spring,0.14,24.46,25.15,16.71
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2018,Summer,0.02,34.28,25.87,25.34
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2018,Winter,0.13,13.77,24.66,7.7
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2019,Fall,0.04,19.79,25.05,13.27
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2019,Spring,0.24,24.44,25.1,16.84
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2019,Summer,0.12,34.47,25.32,25.02
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2019,Winter,0.1,12.4,25.02,6.32
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2020,Fall,0.03,19.7,25.06,13.15
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2020,Spring,0.14,25.59,25.1,17.19
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2020,Summer,0.26,33.12,25.28,24.33
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2020,Winter,0.01,13.29,25.1,7.1
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2021,Fall,0.39,18.82,25.1,13.65
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2021,Spring,0.09,25.94,25.61,17.21
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2021,Summer,0.06,35.9,25.57,26.07
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2021,Winter,0.01,14.32,25.07,8.8
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2022,Spring,0.04,21.04,26.87,14.22
AGM00060555,SIDI MAHDI,Algeria,DZA,12,33.068,6.089,85.0,2022,Winter,0.02,12.51,25.1,8.02
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,1995,Fall,0.12,12.43,17.4,6.3
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,1996,Fall,0.0,15.58,24.6,6.84
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,1996,Spring,0.45,16.53,23.09,10.47
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,1996,Summer,0.14,25.73,27.37,16.83
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,1996,Winter,0.2,8.39,17.85,4.65
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,1997,Fall,0.0,1.4,7.5,13.2
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,1997,Spring,0.5,15.3,19.0,11.6
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,1997,Summer,0.0,27.6,34.9,18.25
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,1997,Winter,0.0,11.7,25.1,-0.2
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,1998,Fall,0.0,16.3,19.4,13.2
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2001,Fall,0.33,15.44,20.73,9.11
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2001,Spring,0.01,26.77,31.77,16.39
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2001,Summer,0.05,29.67,34.36,19.73
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2001,Winter,0.27,9.65,14.75,4.25
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2002,Fall,0.24,15.09,20.29,9.38
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2002,Spring,0.39,20.09,25.55,11.54
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2002,Summer,0.33,27.88,32.84,17.61
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2002,Winter,0.31,9.84,16.43,2.78
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2003,Fall,1.02,14.36,19.73,9.38
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2003,Spring,0.27,20.49,25.76,12.28
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2003,Summer,0.11,30.2,35.07,20.32
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2003,Winter,0.5,9.73,15.53,4.46
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2004,Winter,0.14,8.99,15.76,2.97
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2007,Fall,0.56,13.84,19.07,6.69
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2007,Winter,0.65,5.91,9.38,1.8
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2008,Fall,2.76,11.8,15.92,7.24
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2008,Spring,0.65,18.9,24.37,10.43
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2008,Summer,0.4,30.32,35.93,20.46
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2008,Winter,0.46,9.86,15.29,2.96
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2009,Fall,0.21,15.53,21.23,7.21
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2009,Spring,0.82,19.62,24.87,10.79
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2009,Summer,0.77,29.17,35.02,19.76
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2009,Winter,0.63,9.48,14.38,4.28
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2010,Fall,0.55,15.31,20.35,8.55
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2010,Spring,0.34,20.5,26.06,11.71
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2010,Summer,0.36,29.71,35.58,20.06
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2010,Winter,0.93,11.02,16.03,5.02
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2011,Fall,1.06,14.31,19.02,7.87
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2011,Spring,1.84,20.02,25.22,12.31
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2011,Summer,0.31,29.82,35.59,19.51
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2011,Winter,0.22,8.57,14.09,1.9
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2012,Fall,1.88,15.28,20.14,9.09
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2012,Spring,1.03,20.46,25.69,11.83
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2012,Summer,0.19,30.71,36.29,19.88
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2012,Winter,0.39,7.04,12.43,-0.52
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2013,Fall,0.27,15.47,20.74,7.74
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2013,Spring,0.28,19.02,24.63,9.53
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2013,Summer,0.4,28.25,33.92,18.31
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2013,Winter,0.71,8.57,13.63,2.68
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2014,Fall,1.02,15.45,20.12,9.13
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2014,Spring,0.76,21.03,26.71,11.42
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2014,Summer,0.31,29.79,35.98,19.46
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2014,Winter,0.38,9.14,14.08,2.86
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2015,Fall,0.44,15.49,20.61,8.08
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2015,Spring,0.39,21.33,26.95,11.95
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2015,Summer,0.56,29.57,34.95,19.08
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2015,Winter,0.31,7.99,13.14,1.23
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2016,Fall,1.58,15.15,25.34,9.06
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2016,Spring,0.44,21.01,26.58,11.71
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2016,Summer,0.22,29.88,35.75,20.03
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2016,Winter,0.2,9.76,17.25,2.11
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2017,Fall,0.12,14.52,24.98,5.57
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2017,Spring,0.58,22.01,25.15,12.43
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2017,Summer,0.25,30.0,25.2,19.95
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2017,Winter,0.52,9.39,25.1,2.33
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2018,Fall,0.89,14.51,25.21,7.06
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2018,Spring,0.38,18.24,24.91,10.37
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2018,Summer,1.39,29.29,25.6,19.97
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2018,Winter,0.27,9.31,24.17,2.47
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2019,Fall,0.31,15.45,24.9,7.67
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2019,Spring,1.04,19.56,24.94,10.59
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2019,Summer,0.63,30.25,25.1,20.82
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2019,Winter,0.05,8.9,24.93,0.13
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2020,Fall,0.46,16.09,24.97,8.41
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2020,Spring,0.73,20.24,25.1,12.34
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2020,Summer,0.38,30.61,25.26,21.06
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2020,Winter,0.06,10.7,24.91,1.79
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2021,Fall,0.23,14.67,25.1,6.95
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2021,Spring,0.41,21.8,25.34,12.94
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2021,Summer,0.0,31.24,25.51,20.95
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2021,Winter,0.7,10.38,24.64,3.63
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2022,Spring,0.44,15.4,22.27,8.48
AGM00060557,NAAMA,Algeria,DZA,12,33.267,-0.3,1166.0,2022,Winter,0.32,9.41,24.92,3.68
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1965,Fall,0.0,21.18,24.81,13.84
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1965,Summer,0.0,21.7,25.1,18.9
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1965,Winter,0.0,10.78,16.67,4.72
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1966,Fall,0.0,16.87,23.12,11.2
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1966,Spring,0.0,23.74,30.0,16.21
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1966,Summer,0.0,33.1,40.13,22.99
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1966,Winter,0.0,12.56,19.82,5.78
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1967,Fall,0.0,18.52,24.71,12.26
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1967,Spring,0.0,23.53,30.44,15.82
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1967,Summer,0.0,30.5,36.72,22.74
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1967,Winter,0.0,12.03,19.33,6.09
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1973,Fall,0.0,17.4,24.26,11.14
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1973,Spring,0.0,25.12,30.14,16.58
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1973,Summer,0.0,32.15,37.28,22.63
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1973,Winter,0.0,11.97,17.69,6.85
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1974,Fall,0.0,14.67,22.05,9.44
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1974,Spring,0.0,23.33,30.03,16.01
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1974,Summer,0.0,30.87,37.15,21.44
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1974,Winter,0.0,11.55,19.94,6.75
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1975,Fall,0.0,16.76,23.83,11.67
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1975,Spring,0.0,22.0,29.11,15.31
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1975,Summer,0.0,31.71,38.73,23.02
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1975,Winter,0.0,11.32,19.58,7.6
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1976,Fall,0.0,18.14,25.37,12.12
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1976,Spring,0.0,21.6,27.47,14.84
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1976,Summer,0.0,30.05,30.92,20.83
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1976,Winter,0.0,11.09,18.6,7.51
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1977,Fall,0.0,19.27,26.24,12.66
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1977,Spring,0.0,23.07,29.19,15.08
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1977,Summer,0.0,31.3,33.12,21.88
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1977,Winter,0.0,14.43,23.31,9.62
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1978,Fall,0.0,15.66,22.4,9.94
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1978,Spring,0.0,23.85,29.98,15.9
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1978,Summer,0.0,30.62,36.58,21.43
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1978,Winter,0.0,12.74,20.39,7.79
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1979,Fall,0.0,18.65,25.56,12.12
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1979,Spring,0.0,24.83,30.82,16.13
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1979,Summer,0.0,31.49,37.09,22.43
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1979,Winter,0.0,14.58,21.51,9.35
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1980,Fall,0.0,17.19,24.01,12.15
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1980,Spring,0.0,22.97,29.11,16.09
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1980,Summer,0.0,31.15,37.36,22.59
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1980,Winter,0.0,11.95,20.84,7.58
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1981,Fall,0.0,18.37,25.89,11.62
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1981,Spring,0.0,24.72,31.26,16.86
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1981,Summer,0.0,30.98,36.85,23.18
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1981,Winter,0.0,12.55,19.57,7.49
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1982,Fall,0.06,19.46,26.11,14.16
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1982,Spring,0.17,23.28,29.47,16.06
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1982,Summer,0.0,32.89,36.25,22.67
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1982,Winter,0.01,12.42,20.11,7.46
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1983,Fall,0.01,18.25,25.14,12.36
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1983,Spring,0.03,24.49,29.6,15.84
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1983,Summer,0.0,32.12,35.28,21.87
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1983,Winter,0.23,11.48,19.68,6.04
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1984,Fall,0.15,17.46,24.06,12.3
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1984,Spring,0.05,22.89,29.36,15.54
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1984,Summer,0.02,31.68,36.89,22.79
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1984,Winter,0.23,11.68,19.33,7.48
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1985,Fall,0.11,18.4,25.01,12.67
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1985,Spring,0.19,24.32,30.39,16.35
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1985,Summer,1.04,31.87,37.42,23.58
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1985,Winter,0.11,12.52,20.0,9.11
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1986,Fall,0.41,18.37,24.17,12.68
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1986,Spring,0.13,23.46,29.8,16.31
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1986,Summer,0.01,32.38,38.13,23.49
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1986,Winter,0.46,12.47,19.97,8.11
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1987,Fall,0.06,19.69,26.25,13.37
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1987,Spring,0.07,24.02,30.05,16.07
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1987,Summer,0.0,32.54,37.43,23.95
AGM00060559,GUEMAR,Algeria,DZA,12,33.511,6.777,61.9,1987,Winter,0.2,12.38,19.19,7.81
